Latitude,Longitude,ValidDate,AQI,PM2.5,PM10,O3,NO2,CO,SO2
40.800717,-81.373,09-01-25,29,7.6,17,24,5.1,0.2,0.2
40.712778,-81.598333,09-01-25,17,6.8,17,11,5.1,0.2,0.2
40.6717,-81.6409,09-01-25,10,6.8,17,24,5.1,0.2,0.2
41.07914,-81.51627,09-01-25,62,6.8,17,24,5.1,0.2,0.2
40.931398,-81.123519,09-01-25,33,6.8,17,11,5.1,0.2,0.2
41.063526,-81.468956,09-01-25,14,6.8,10,24,5.1,0.2,0.2
41.080266,-81.516228,09-01-25,12,6.8,17,24,5.1,0.2,0.2
41.07914,-81.51627,09-01-25,99,6.8,17,24,5.1,0.2,0.2
41.231167,-80.801914,09-01-25,13,6.8,17,24,5.1,0.2,0.2
41.454235,-80.591036,09-01-25,34,6.8,17,24,5.1,0.2,0.2
41.240537,-80.662759,09-01-25,51,6.8,17,14,5.1,0.2,0.2
41.45465,-80.58841,09-01-25,11,6.8,17,10,5.1,0.2,0.2
41.23172,-80.80116,09-01-25,50,7.5,14,24,5.1,0.2,0.2
40.511398,-81.639099,09-01-25,13,6.8,17,24,5.1,0.2,0.2
39.42689,-84.20077,09-01-25,38,11.1,17,23,5.1,0.2,0.2
39.432093,-81.460402,09-01-25,7,6.8,17,28,5.1,0.2,0.2
41.377685,-83.611104,09-01-25,68,6.8,17,24,5.1,0.2,0.2
43.252855,76.93118,09-01-25,81,6,17,24,5.1,0.2,0.2
35.750599,-94.669701,09-01-25,2,9.6,19,14,5.1,0.1,0.5
35.111,-98.254997,09-01-25,68,6.8,17,24,5.1,0.2,0.2
35.4794,-97.7508,09-01-25,77,6.8,17,26,5.1,0.2,0.2
34.256901,-97.474197,09-01-25,79,5.6,15,24,5.1,0.2,0.2
35.854198,-94.986099,09-01-25,171,6.8,17,24,5.1,0.2,0.2
35.32,-97.4883,09-01-25,9,8.7,16,24,5.1,0.2,0.2
34.514999,-98.3983,09-01-25,43,6.8,17,24,5.1,0.2,0.2
34.632999,-98.428802,09-01-25,39,5.8,10,32,5.1,0.2,0.2
34.346901,-98.307503,09-01-25,11,6.8,17,24,5.1,0.2,0.2
36.1053,-96.3608,09-01-25,58,6.8,17,14,5.1,0.2,0.2
36.1589,-98.9353,09-01-25,24,7.3,13,28,5.1,0.2,0.2
36.512293,-97.845627,09-01-25,13,6.8,17,24,5.1,0.2,0
36.704201,-97.087502,09-01-25,8,8.6,15,24,5.1,0.2,0
36.697189,-97.081278,09-01-25,84,8.6,15,24,5.1,0.2,0
36.956699,-97.034401,09-01-25,24,6.8,17,24,5.1,0.2,0.2
35.91342,-97.02482,09-01-25,17,6.8,17,24,5.1,0.2,0.2
35.4884,-97.090278,09-01-25,72,6.8,17,24,5.1,0.2,0.2
33.8825,-97.275803,09-01-25,95,6.8,17,12,5.1,0.2,0.2
36.228298,-95.25,09-01-25,18,6.8,17,9,5.1,0.2,0.2
31.945021,35.880501,09-01-25,7,6.8,17,24,5.1,0.2,0.2
36.918242,-95.632127,09-01-25,19,6.8,17,24,5.1,0.2,0.2
35.4778,-97.3022,09-01-25,12,6.8,17,16,5.1,0.2,0.2
35.502968,-97.577674,09-01-25,92,9.4,18,24,16,0.9,0.2
35.612801,-97.472198,09-01-25,2,8.4,15,23,3,0.1,0
36.35586,-96.01243,09-01-25,38,6.8,17,21,5.1,0.2,0.2
36.16127,-96.015785,09-01-25,2,6.8,17,24,5.1,0.2,0.2
36.670258,-96.340317,09-01-25,30,6.8,17,24,5.1,0.2,0.2
36.9222,-94.8389,09-01-25,23,6.8,17,24,5.1,0.2,0.2
36.804669,-94.725024,09-01-25,96,6.8,17,24,5.1,0.2,0.2
34.906082,-95.794128,09-01-25,85,9.2,18,22,5.1,0.2,0.2
35.302864,-96.918326,09-01-25,29,6.8,17,24,5.1,0.2,0.2
35.581699,-94.938904,09-01-25,6,6.8,17,24,5.1,0.2,0.2
35.408138,-94.524414,09-01-25,106,8,17,14,2.7,0.2,0.2
36.3572,-96,09-01-25,83,6.8,17,21,5.1,0.2,0.2
35.9525,-96.0033,09-01-25,38,10.5,21,13,5.1,0.2,0.2
36.149876,-96.011665,09-01-25,18,6.8,17,24,5.1,0.2,0
36.1336,-95.7636,09-01-25,34,6.8,17,4,5.1,0.2,0.2
36.126945,-95.99894,09-01-25,35,6.8,17,24,5.1,0.2,0
36.206699,-95.976402,09-01-25,41,14.7,27,1,10.4,0.4,0
36.908115,-95.88235,09-01-25,63,8.2,16,21,5.1,0.2,0.2
-1.232511,36.81732,09-01-25,33,6.8,17,24,5.1,0.2,0.2
-1.22291,36.80549,09-01-25,11,6.8,17,24,5.1,0.2,0.2
44.78822,-117.8446,09-01-25,35,11,17,24,5.1,0.2,0.2
44.5884,-123.2673,09-01-25,16,6.8,17,24,5.1,0.2,0.2
45.25928,-122.588151,09-01-25,25,8,17,29,5.1,0.2,0.2
45.28845,-121.782775,09-01-25,111,6,17,24,5.1,0.2,0.2
45.768531,-122.7721,09-01-25,119,7,17,14,5.1,0.2,0.2
43.381943,-124.263885,09-01-25,5,6.8,17,24,5.1,0.2,0.2
44.299787,-120.844773,09-01-25,7,12,17,24,5.1,0.2,0.2
44.2921,-121.5555,09-01-25,72,6.8,17,24,5.1,0.2,0.2
44.063916,-121.312554,09-01-25,36,6.8,17,24,5.1,0.2,0.2
44.021896,-121.260166,09-01-25,72,6.8,17,24,5.1,0.2,0.2
43.2266,-123.36479,09-01-25,58,6.8,17,24,5.1,0.2,0.2
43.2994,-123.0979,09-01-25,43,6.8,17,24,5.1,0.2,0.2
44.417198,-118.954697,09-01-25,58,6.8,17,24,5.1,0.2,0.2
44.417999,-118.951302,09-01-25,0,9,17,24,5.1,0.2,0.2
43.586399,-119.051697,09-01-25,17,6.8,17,24,5.1,0.2,0.2
43.58925,-119.048302,09-01-25,15,6,17,24,5.1,0.2,0.2
45.7035,-121.5296,09-01-25,9,6.8,17,24,5.1,0.2,0.2
42.623225,-122.810158,09-01-25,12,6.8,17,24,5.1,0.2,0.2
42.31411,-122.87923,09-01-25,24,6.8,17,24,5.1,0.2,0.2
42.229891,-122.7877,09-01-25,2,25,17,42,5.1,0.2,0.2
42.1941,-122.7086,09-01-25,93,22.1,17,24,5.1,0.2,0.2
42.33155,-122.880266,09-01-25,29,6.8,17,24,5.1,0.2,0.2
44.6306,-121.131599,09-01-25,110,12,17,24,5.1,0.2,0.2
44.7639,-121.2694,09-01-25,36,6.8,17,24,5.1,0.2,0.2
42.104198,-123.681099,09-01-25,34,6.8,17,24,5.1,0.2,0.2
42.290094,-123.2321,09-01-25,51,6.8,17,24,5.1,0.2,0.2
42.1617,-123.64835,09-01-25,12,3.4,17,24,5.1,0.2,0.2
42.434149,-123.348466,09-01-25,20,4,17,24,5.1,0.2,0.2
42.190296,-121.731369,09-01-25,60,9,17,24,5.1,0.2,0.2
42.895957,-122.13593,09-01-25,92,6.8,17,24,5.1,0.2,0.2
42.189215,-120.353969,09-01-25,24,13,17,24,5.1,0.2,0.2
44.067223,-123.14135,09-01-25,23,6,17,24,5.1,0.2,0.2
44.0263,-123.08377,09-01-25,52,7,17,23,5.1,0.2,0.2
43.83447,-123.035375,09-01-25,22,6.8,17,29,5.1,0.2,0.2
44.046683,-123.017736,09-01-25,37,8,17,24,5.1,0.2,0.2
43.74436,-122.480506,09-01-25,4,8,17,24,5.1,0.2,0.2
43.7995,-123.0535,09-01-25,9,9,17,24,5.1,0.2,0.2
44.61569,-123.091457,09-01-25,151,7,17,24,5.1,0.2,0.2
44.751163,-122.478508,09-01-25,148,6.8,17,24,5.1,0.2,0.2
44.3958,-122.7305,09-01-25,24,5,17,24,5.1,0.2,0.2
44.778743,-122.617048,09-01-25,33,9,17,24,5.1,0.2,0.2
44.81029,-122.915085,09-01-25,8,7,17,24,5.1,0.2,0.2
45.014998,-122.790382,09-01-25,41,8.3,17,24,5.1,0.2,0.2
44.943114,-123.005934,09-01-25,170,9.6,17,22,5.1,0.2,0.2
44.728314,-122.182756,09-01-25,50,6.9,17,24,5.1,0.2,0.2
45.496641,-122.602877,09-01-25,97,8,17,16,9,0.2,0
45.511984,-122.482029,09-01-25,92,6.8,17,24,5.1,0.2,0.2
45.652231,-118.823033,09-01-25,30,15,17,24,5.1,0.2,0.2
45.828968,-119.262991,09-01-25,98,14,17,48,5.1,0.2,0.2
45.339,-118.095206,09-01-25,189,6.8,17,24,5.1,0.2,0.2
45.300884,-117.812896,09-01-25,10,9,17,24,5.1,0.2,0.2
45.309556,-117.733582,09-01-25,38,6.8,17,24,5.1,0.2,0.2
45.3235,-118.0778,09-01-25,35,14,17,24,5.1,0.2,0.2
45.426351,-117.296066,09-01-25,23,9,17,24,5.1,0.2,0.2
45.602419,-121.203387,09-01-25,20,7,17,24,5.1,0.2,0.2
45.598384,-121.184229,09-01-25,77,6.8,17,24,5.1,0.2,0.2
45.528501,-122.972398,09-01-25,97,5,17,24,5.1,0.2,0.2
45.39916,-122.7455,09-01-25,87,10,17,12,17,0.3,0.2
45.4702,-122.8159,09-01-25,89,7,17,24,5.1,0.2,0.2
45.402446,-122.854437,09-01-25,51,6.8,17,24,5.1,0.2,0.2
45.2094,-123.2118,09-01-25,46,6.8,17,24,5.1,0.2,0.2
45.2094,-123.2118,09-01-25,20,6.8,17,24,5.1,0.2,0.2
42.827626,74.58384,09-01-25,95,6.8,17,24,5.1,0.2,0.2
17.896122,102.64,09-01-25,7,6.8,17,24,5.1,0.2,0.2
39.9233,-77.3081,09-01-25,18,5.5,17,32,5.1,0.2,0.2
39.934399,-77.253304,09-01-25,3,6.8,17,24,5.1,0.2,0.2
39.9231,-77.3078,09-01-25,51,5.5,17,40,5.1,0.2,0.2
40.4656,-79.9611,09-01-25,12,7.3,17,21,5.1,0.2,0.2
40.4456,-80.0164,09-01-25,102,6.8,17,24,5.1,0.2,0.2
40.323898,-79.868301,09-01-25,46,5.2,17,24,5.1,0.2,0.2
40.381901,-80.1856,09-01-25,25,6.8,17,32,5.1,0.2,0.2
40.6172,-79.7322,09-01-25,48,6.8,17,24,5.1,0.2,0.2
40.613864,-79.729569,09-01-25,44,6,17,20,5.1,0.2,0.2
40.437431,-79.863572,09-01-25,3,5,17,24,5.1,0.2,0.2
40.8142,-79.565,09-01-25,43,6,17,13,5.1,0.2,0.2
40.5625,-80.5042,09-01-25,21,6.8,17,24,5.1,0.2,0.2
40.6847,-80.3597,09-01-25,23,6.8,17,28,5.1,0.2,0.2
40.747799,-80.316704,09-01-25,56,8,17,9,5.1,0.2,0.2
40.51408,-75.789703,09-01-25,1,6.8,17,2,5.1,0.2,0.2
40.3833,-75.9686,09-01-25,38,7.3,17,12,5.1,0.2,0.2
40.515,-78.3889,09-01-25,78,5.3,17,15,5.1,0.2,0.2
41.705226,-76.512726,09-01-25,16,3.7,17,10,5.1,0.2,0.2
40.107201,-74.882202,09-01-25,29,6.8,17,11,5.1,0.2,0.2
40.3097,-78.9158,09-01-25,37,6.7,17,17,5.1,0.2,0.2
40.8114,-77.8769,09-01-25,96,9.2,17,10,5.1,0.2,0.2
40.7208,-77.9319,09-01-25,24,6.8,17,19,5.1,0.2,0.2
39.8344,-75.7678,09-01-25,78,4,17,34,5.1,0.2,0.2
41.1175,-78.5261,09-01-25,8,6.8,17,24,5.1,0.2,0.2
40.2464,-77.1867,09-01-25,33,6.6,17,24,5.1,0.2,0.2
40.246992,-76.846988,09-01-25,21,8.4,17,9,5.1,0.2,0.2
40.2722,-76.6814,09-01-25,43,30.2,17,10,5.1,0.2,0.2
39.8356,-75.3725,09-01-25,50,5.3,17,24,0,0.2,0
39.818715,-75.413973,09-01-25,38,6.4,17,24,5.1,0.2,0.2
41.598,-78.7674,09-01-25,34,6.8,17,28,5.1,0.2,0.2
42.1428,-80.0372,09-01-25,36,4.6,13,18,5.1,0.2,0.2
39.9611,-77.4756,09-01-25,100,6.8,17,39,5.1,0.2,0.2
39.82,-80.2897,09-01-25,72,4.3,17,36,5.1,0.2,0.2
40.5633,-78.92,09-01-25,18,6,17,27,5.1,0.2,0.2
41.4789,-75.5781,09-01-25,129,6.8,17,15,5.1,0.2,0.2
41.4428,-75.6231,09-01-25,39,5.8,17,1,5.1,0.2,0.2
40.0467,-76.2833,09-01-25,29,10.7,17,5,5.1,0.2,0.2
40.0439,-76.1125,09-01-25,15,12,17,3,5.1,0.2,0.2
40.9958,-80.3467,09-01-25,4,6.8,17,24,5.1,0.2,0.2
40.33733,-76.383446,09-01-25,0,9.7,17,12,5.1,0.2,0.2
40.6119,-75.4325,09-01-25,46,4.6,17,25,5.1,0.2,0.2
41.2092,-76.0033,09-01-25,259,6.8,17,24,5.1,0.2,0.2
41.2658,-75.8464,09-01-25,80,6.8,17,24,5.1,0.2,0.2
41.2508,-76.9239,09-01-25,73,6.8,17,24,5.1,0.2,0.2
41.215,-80.485,09-01-25,26,6.5,17,21,5.1,0.2,0.2
41.4271,-80.1451,09-01-25,14,6.8,17,9,5.1,0.2,0.2
41.083099,-75.3283,09-01-25,33,5.9,17,17,5.1,0.2,0.2
40.1122,-75.3092,09-01-25,33,8,17,15,5.1,0.2,0.2
40.6281,-75.3411,09-01-25,5,6,17,8,5.1,0.2,0.2
40.6922,-75.2372,09-01-25,144,6.8,17,24,5.1,0.2,0.2
40.4569,-77.1656,09-01-25,84,6.8,17,24,5.1,0.2,0.2
40.00892,-75.09777,09-01-25,93,8.8,17,19,5.1,0.2,0.2
40.0767,-75.0108,09-01-25,41,6.8,17,20,5.1,0.2,0.2
39.991389,-75.080833,09-01-25,52,6.9,15,14,5.1,0.6,0.2
39.922516,-75.186783,09-01-25,34,5.7,17,24,5.1,0.2,0.4
39.9603,-75.1424,09-01-25,91,7.2,17,24,5.1,0.2,0.2
40.054171,-74.985166,09-01-25,62,8.3,17,24,17.6,0.8,0.2
39.988842,-75.207205,09-01-25,11,4.3,17,24,6.6,0.4,0.2
39.9878,-79.2514,09-01-25,37,6.8,17,15,5.1,0.2,0.2
41.6447,-76.9392,09-01-25,6,3.3,17,25,5.1,0.2,0.2
40.1469,-79.9033,09-01-25,77,7.6,17,17,5.1,0.2,0.2
40.17,-80.2617,09-01-25,45,6.8,17,24,5.1,0.2,0.2
40.4447,-80.42,09-01-25,45,4.2,17,16,5.1,0.2,0.2
40.269,-80.244,09-01-25,22,4.4,17,8,5.1,0.2,0.2
40.4281,-79.6931,09-01-25,39,6.8,17,24,5.1,0.2,0.2
40.3053,-79.5061,09-01-25,7,15.4,17,13,5.1,0.2,0.2
39.9653,-76.6994,09-01-25,43,15.8,17,10,5.1,0.2,0.2
39.8608,-76.4619,09-01-25,69,6.8,17,33,5.1,0.2,0.2
41.615,-71.7197,09-01-25,31,0,17,2,5.1,0.2,0.2
41.807523,-71.41392,09-01-25,17,5.5,17,24,5.1,0.2,0.2
41.76988,-71.428489,09-01-25,64,6.8,17,24,5.1,0.2,0.2
41.840302,-71.361702,09-01-25,80,6,17,22,2.4,0.2,0
41.4942,-71.4219,09-01-25,15,4,17,23,5.1,0.2,0.2
34.325298,-82.386101,09-01-25,27,6.8,17,24,5.1,0.2,0.2
33.342201,-81.788597,09-01-25,30,4.1,17,21,5.1,0.2,0.2
34.505798,-82.647903,09-01-25,30,6.8,17,24,5.1,0.2,0.2
34.623199,-82.532097,09-01-25,36,6.8,17,24,5.1,0.2,0.2
32.987202,-79.936699,09-01-25,94,6.8,17,24,5.1,0.2,0.2
32.88229,-79.977539,09-01-25,51,6.8,17,24,4,0.2,0.2
32.941002,-79.656998,09-01-25,57,8.4,17,26,5.1,0.2,0.2
32.791,-79.959,09-01-25,39,6.8,17,24,5.1,0.2,0.2
35.130299,-81.816399,09-01-25,8,6.8,17,24,5.1,0.2,0.2
35.1314,-81.405,09-01-25,70,6.8,17,24,5.1,0.2,0.2
34.615299,-80.198898,09-01-25,20,10.3,17,17,5.1,0.2,0.2
33.007801,-80.964996,09-01-25,16,6.8,17,24,5.1,0.2,0.2
34.285599,-79.744698,09-01-25,15,6.8,17,11,5.1,0.2,0.2
33.7397,-81.8536,09-01-25,72,10.2,17,32,5.1,0.2,0.2
34.2143,-79.7673,09-01-25,40,8,17,24,5.1,0.2,0.2
33.368916,-79.296617,09-01-25,18,6.8,17,24,5.1,0.2,0.2
34.8386,-82.402802,09-01-25,130,6.8,17,24,5.1,0.2,0.2
34.843899,-82.414597,09-01-25,13,8.9,17,24,4,0.2,-0.1
34.751801,-82.256699,09-01-25,22,6.8,17,20,5.1,0.2,0.2
35.0574,-82.372902,09-01-25,124,6.8,17,24,5.1,0.2,0.2
34.1264,-78.974503,09-01-25,32,6.8,17,24,5.1,0.2,0.2
33.8005,-78.9941,09-01-25,21,7.9,17,24,5.1,0.2,0.2
34.051102,-81.154999,09-01-25,27,6.8,17,24,5.1,0.2,0.2
33.973389,-81.052673,09-01-25,54,6.8,17,24,5.1,0.2,0.2
33.969145,-81.06629,09-01-25,78,6.8,17,24,5.1,0.2,0.2
34.805,-83.237503,09-01-25,0,6.8,17,24,5.1,0.2,0.2
34.653301,-82.8386,09-01-25,46,6.8,17,24,5.1,0.2,0.2
34.851536,-82.744576,09-01-25,5,6.8,17,24,5.1,0.2,0.2
34.093899,-80.962196,09-01-25,68,9,17,25,5.1,0.2,0.1
33.991509,-81.024141,09-01-25,167,6.8,17,24,5.1,0.2,0.2
33.814701,-80.781097,09-01-25,9,6.8,17,4,5.1,0.2,0.2
34.1311,-80.868301,09-01-25,49,6.8,17,24,4,0.2,0.2
34.988602,-82.0756,09-01-25,28,6.8,17,26,5.1,0.2,0.2
34.955601,-81.924797,09-01-25,1,11.3,17,24,5.1,0.2,0.2
34.9356,-81.228302,09-01-25,98,15.8,17,10,5.1,0.2,0.2
35.138062,-81.387222,09-01-25,20,6.8,17,24,5.1,0.2,0.2
34.977,-81.207,09-01-25,92,6.8,17,20,5.1,0.2,0
34.9127,-80.8745,09-01-25,42,6.8,17,24,5.1,0.2,0.2
-18.90848,47.53751,09-01-25,11,6.8,17,24,5.1,0.2,0.2
3.15675,101.72145,09-01-25,7,6.8,17,24,5.1,0.2,0.2
44.348604,-96.807299,09-01-25,32,5.4,27,13,5.1,0.2,0.2
44.89965,-97.128802,09-01-25,85,8.9,22,14,5.1,0.2,0.2
43.557613,-103.483658,09-01-25,9,7.6,-3,38,5.1,0.2,0.2
44.373786,-100.287269,09-01-25,28,2.9,17,24,5.1,0.2,0.2
43.746944,-101.941109,09-01-25,68,67.1,17,29,5.1,0.2,0.2
44.155636,-103.315765,09-01-25,71,6.8,1,13,5.1,0.2,0.2
43.5375,-96.6819,09-01-25,128,6.8,17,24,5.1,0.2,0.2
43.54792,-96.700768,09-01-25,35,6.8,17,24,5.1,0.2,0.2
44.087397,-103.273777,09-01-25,145,1.4,10,24,5.1,0.2,0.2
42.751518,-96.707208,09-01-25,70,6.8,17,24,5.1,0.2,0.2
42.850975,-96.747425,09-01-25,15,6.8,17,24,5.1,0.2,0.2
42.880212,-96.785339,09-01-25,32,6.8,17,24,5.1,0.2,0.2
12.632524,-8.036911,09-01-25,49,6.8,17,24,5.1,0.2,0.2
35.965,-84.223099,09-01-25,14,6.8,17,24,5.1,0.2,0.2
35.7683,-83.9422,09-01-25,5,9,17,24,5.1,0.2,0.2
35.63346,-83.94158,09-01-25,71,9,17,41,5.1,0.2,0.2
35.6031,-83.7836,09-01-25,91,6.8,17,9,5.1,0.2,0.2
36.47,-83.83,09-01-25,39,6.8,17,31,5.1,0.2,0.2
36.2047,-86.7444,09-01-25,71,6.8,17,38,5.1,0.2,0.2
36.1767,-86.7386,09-01-25,65,5.6,13,24,5.1,0.2,0.2
36.1506,-86.6211,09-01-25,271,6.8,17,35,5.1,0.2,0.2
36.0388,-85.7331,09-01-25,100,6.8,17,46,5.1,0.2,0.2
36.0528,-89.3819,09-01-25,47,5.3,17,24,5.1,0.2,0.2
35.233655,-85.181864,09-01-25,39,6.8,17,42,5.1,0.2,0.2
35.051006,-85.292867,09-01-25,18,6.7,17,24,5.1,0.2,0.2
35.102773,-85.162399,09-01-25,42,6.8,17,33,5.1,0.2,0.2
36.1144,-83.6014,09-01-25,3,6.8,17,24,5.1,0.2,0.2
36.085,-83.7644,09-01-25,6,6.8,17,10,5.1,0.2,0.2
35.9803,-83.9306,09-01-25,82,6.2,17,24,5.1,0.2,0.2
36.0183,-83.8761,09-01-25,42,5.9,17,28,5.1,0.2,0.2
35.1158,-87.47,09-01-25,89,6.8,17,24,5.1,0.2,0.2
35.7197,-84.3417,09-01-25,29,13,17,24,5.1,0.2,0.2
35.4511,-84.5992,09-01-25,34,8.3,17,24,5.1,0.2,0.2
35.6567,-88.8092,09-01-25,40,4.1,17,21,5.1,0.2,0.2
35.65188,-87.0096,09-01-25,84,3.3,17,1,14,0.2,0
36.51282,-87.331,09-01-25,121,3.8,17,24,5.1,0.2,0.2
36.1857,-85.4921,09-01-25,15,5,17,24,5.1,0.2,0.2
35.9386,-84.5439,09-01-25,22,0.9,17,24,5.1,0.2,0.2
35.7328,-86.5989,09-01-25,51,6.8,17,24,5.1,0.2,0.2
35.6967,-83.6089,09-01-25,41,6.8,17,35,5.1,0.2,0.2
35.562801,-83.4981,09-01-25,14,6.8,17,24,5.1,0.2,0.2
35.2175,-90.0194,09-01-25,16,6.8,17,26,5.1,0.2,0.2
35.151588,-89.85022,09-01-25,19,8,17,40,5.1,0.2,0.2
35.3772,-89.8319,09-01-25,39,6.8,17,35,5.1,0.2,0.2
36.5408,-82.5217,09-01-25,31,7.2,17,24,5.1,0.2,0.2
36.5408,-82.4258,09-01-25,74,6.8,17,24,5.1,0.2,0.2
36.5819,-82.4858,09-01-25,86,6.8,17,24,5.1,0.2,0.2
36.532616,-82.516303,09-01-25,57,6.8,17,24,5.1,0.2,0.2
36.52102,-82.516306,09-01-25,68,6.8,17,24,5.1,0.2,0.2
36.2975,-86.6525,09-01-25,32,6,17,24,5.1,0.2,0.2
36.4539,-86.5642,09-01-25,86,6.8,17,24,5.1,0.2,0.2
35.9514,-87.1375,09-01-25,74,6.8,17,24,5.1,0.2,0.2
36.0603,-86.2861,09-01-25,45,6.8,17,24,5.1,0.2,0.2
31.122527,-97.431158,09-01-25,74,3,17,11,5.1,0.2,0.2
31.088002,-97.679734,09-01-25,39,6.8,17,11,5.1,0.2,0.2
29.514999,-98.620003,09-01-25,28,2,17,33,5.1,0.2,0.2
29.4269,-98.4864,09-01-25,17,6.8,17,24,5.1,0.2,0.2
29.6322,-98.565002,09-01-25,1,6.8,17,21,5.1,0.2,0.2
29.5875,-98.3122,09-01-25,12,6.8,17,24,5.1,0.2,0.2
29.4072,-98.4311,09-01-25,62,6.8,17,24,5.1,0.2,0.2
29.275299,-98.311699,09-01-25,33,6.8,17,22,5.1,0.2,0.2
29.73,-98.6256,09-01-25,80,6.8,17,24,5.1,0.2,0.2
29.332803,-98.551396,09-01-25,52,6.8,17,24,5.1,0.2,0.2
29.423933,-98.580505,09-01-25,7,-2,17,24,5.1,0.2,0.2
29.5294,-98.39139,09-01-25,96,1,17,24,5.1,0.2,0.2
29.352911,-98.332814,09-01-25,34,6.8,17,24,5.1,0.2,0.2
33.435489,-94.075671,09-01-25,37,10,17,24,5.1,0.2,0.2
29.3136,-95.2014,09-01-25,94,6.8,17,24,5.1,0.2,0.2
29.5203,-95.3925,09-01-25,126,6.8,17,30,5.1,0.2,0.2
29.0436,-95.4736,09-01-25,129,6.8,17,39,5.1,0.2,0.2
29.3025,-103.178101,09-01-25,140,6.8,17,44,5.1,0.2,0.2
29.864581,-97.664869,09-01-25,80,13.4,17,17,5.1,0.2,0.2
25.8925,-97.4936,09-01-25,49,6.8,17,24,5.1,0.2,0.2
26.200278,-97.712501,09-01-25,44,6.8,17,13,5.1,0.2,0.2
26.0733,-97.1667,09-01-25,113,6,17,24,5.1,0.2,0.2
33.1325,-96.7861,09-01-25,10,6.8,17,23,5.1,0.2,0.2
29.7608,-98.4628,09-01-25,6,6.8,17,24,5.1,0.2,0.2
29.6392,-98.2986,09-01-25,98,6.8,17,24,5.1,0.2,0.2
32.82,-96.86,09-01-25,42,6.8,17,24,5.1,0.2,0.2
32.919206,-96.808498,09-01-25,30,6.8,17,19,5.1,0.2,0.2
32.6767,-96.8717,09-01-25,22,6.8,17,16,5.1,0.2,0.2
33.1944,-97.1933,09-01-25,214,6,17,18,5.1,0.2,0.2
33.4107,-96.9437,09-01-25,44,6.8,17,17,5.1,0.2,0.2
29.134779,-97.276575,09-01-25,91,6.8,17,24,5.1,0.2,0.2
31.870253,-102.334756,09-01-25,49,6,17,24,5.1,0.2,0.2
32.482081,-97.026922,09-01-25,48,6.8,17,24,5.1,0.2,0.2
32.1772,-96.8711,09-01-25,53,6.8,17,15,5.1,0.2,0.2
31.757654,-106.482922,09-01-25,4,6.8,17,24,5.1,0.2,0.2
31.7864,-106.3242,09-01-25,111,6.8,17,34,5.1,0.2,0.2
31.768056,-106.501111,09-01-25,31,6.8,17,24,5.1,0.2,0.2
31.7656,-106.455,09-01-25,69,8.7,17,31,5.1,0.2,0.2
31.7586,-106.5011,09-01-25,49,6.8,17,24,5.1,0.2,0.2
31.7467,-106.402802,09-01-25,26,3,17,27,5.1,0.2,0.2
31.66752,-106.28774,09-01-25,7,0,0,40,5.1,0.2,0.2
31.893889,-106.425556,09-01-25,39,6.8,17,42,5.1,0.2,0.2
31.862441,-106.547562,09-01-25,86,6.8,17,43,5.1,0.2,0.2
29.962474,-96.745875,09-01-25,35,6.8,17,24,5.1,0.2,0.2
29.5742,-95.6497,09-01-25,37,6.8,17,24,5.1,0.2,0.2
29.385234,-94.93152,09-01-25,10,6.8,17,24,5.1,0.2,0.2
29.5256,-95.0706,09-01-25,45,6.8,17,24,5.1,0.2,0.2
29.38777,-95.041389,09-01-25,2,6.8,17,24,5.1,0.2,0.2
29.2631,-94.8564,09-01-25,35,5.5,17,40,5.1,0.2,0.2
40.262501,-98.629166,09-01-25,33,6.8,17,24,5.1,0.2,0.2
32.378682,-94.711811,09-01-25,87,6.8,17,11,5.1,0.2,0.2
29.7042,-98.0289,09-01-25,2,6.8,17,24,5.1,0.2,0.2
29.5886,-97.9322,09-01-25,39,6.8,17,24,5.1,0.2,0.2
29.9011,-95.3261,09-01-25,17,3,17,24,5.1,0.2,0.2
29.8025,-95.1256,09-01-25,77,6.8,17,18,5.1,0.2,0.2
30.0394,-95.6739,09-01-25,37,6.8,17,12,5.1,0.2,0.2
29.8281,-95.2842,09-01-25,26,6,17,14,5.1,0.2,0.2
29.8342,-95.4892,09-01-25,16,6.8,17,10,5.1,0.2,0.2
29.6239,-95.4742,09-01-25,50,6.8,17,28,5.1,0.2,0.2
29.6958,-95.4992,09-01-25,40,0.7,17,24,5.1,0.2,0.2
29.7708,-95.0311,09-01-25,52,3.4,17,24,5.1,0.2,0.2
29.6256,-95.2672,09-01-25,1,6.8,17,27,5.1,0.2,0.2
29.7233,-95.6358,09-01-25,56,8.4,17,17,5.1,0.2,0.2
29.7353,-95.3156,09-01-25,84,6.8,17,24,5.1,0.2,0.2
29.7528,-95.3503,09-01-25,44,6.8,17,24,5.1,0.2,0.2
29.68639,-95.294724,09-01-25,195,6.8,17,25,5.1,0.2,0.2
29.8586,-95.1603,09-01-25,34,6.8,17,24,5.1,0.2,0.2
29.7331,-94.9847,09-01-25,54,6.8,17,24,5.1,0.2,0.2
29.9208,-95.0683,09-01-25,81,6.8,17,24,5.1,0.2,0.2
29.8331,-95.6569,09-01-25,51,6.8,17,24,5.1,0.2,0.2
30.054701,-95.184998,09-01-25,50,6.8,17,24,5.1,0.2,0.2
29.655278,-95.009722,09-01-25,15,6.8,17,24,5.1,0.2,0.2
30.038055,-95.381111,09-01-25,58,6.8,17,24,5.1,0.2,0.2
